0.32799753	0.34888123	True
0.32799753	0.32537025	True
0.03925322	0.07087544	True
0.16705808	0.09088963	True
0.46526942	0.27297524	True
0.46526942	0.27297524	True
0.36113213	0.30321407	True
0.51260455	0.36006597	True
0.00138511	0.17248898	True
0.00138511	0.20066645	True
0.00138511	0.20674816	True
0.00138511	0.19718925	True
0.00138511	0.18648232	True
0.00138511	0.15839354	True
0.00138511	0.15506093	True
0.3516651	0.10916345	True
0.3516651	0.24208377	True
0.3516651	0.18718978	True
0.3516651	0.23210776	True
0.00138511	0.28730217	True
0.00138511	0.28730217	True
0.48420347	0.53642289	True
0.11498943	0.01305333	True
0.138657	0.01222516	True
0.138657	0.01529255	True
0.33273105	0.23061602	True
0.33273105	0.23272932	True
0.21912673	0.2164006	True
0.26172835	0.3762006	True
0.49840401	0.15290988	True
0.49840401	0.15290988	True
0.18599213	0.25854472	True
0.3516651	0.50031033	True
0.3516651	0.50031033	True
0.3516651	0.50031033	True
0.29486294	0.49425252	True
0.29486294	0.44418358	True
0.12918997	0.41314708	True
0.12918997	0.45042841	True
0.09605538	0.36526184	True
0.09605538	0.23502343	True
0.02978619	0.0425075	True
0.02978619	0.03967319	True
0.35639861	0.04912088	True
0.30906348	0.18465175	True
0.07238781	0.20266452	True
0.07238781	0.21512486	True
0.22386024	0.25709442	True
0.22386024	0.22754303	True
0.09132187	0.08871417	True
0.09132187	0.08871417	True
0.77294779	0.85490955	True
0.40846726	0.22772577	True
0.19072565	0.34888123	True
0.19072565	0.32537025	True
0.18599213	0.55234722	True
0.18599213	0.55234722	True
0.30432997	0.36362957	True
0.26646186	0.27297524	True
0.26646186	0.27297524	True
0.14339051	0.26231551	True
0.14339051	0.26231551	True
0.18599213	0.02475578	True
0.18599213	0.0224353	True
0.17652511	0.0214926	True
0.17652511	0.0214926	True
0.17652511	0.0214926	True
0.17652511	0.0214926	True
0.17652511	0.0214926	True
0.22386024	0.09576265	True
0.22386024	0.05608234	True
0.22386024	0.1017669	True
0.36113213	0.25274351	True
0.36113213	0.25274351	True
0.11498943	0.01882272	True
0.05345376	0.27928406	True
0.05345376	0.28581043	True
0.05345376	0.29002746	True
0.6356759	0.83551692	True
0.06292079	0.03366235	True
0.07238781	0.34619649	True
