0.85341751	0.29729683	a
0.2806624	0.03193479	a
1.47824128	2.63455635	b
2.93142987	1.50232507	b
0.11498943	0.34809061	a
0.11498943	0.34809061	a
0.11498943	0.37630937	a
0.37059915	0.34809061	a
0.37059915	0.34809061	a
0.37059915	0.37630937	a
1.07589264	1.3524797	b
3.5799212	4.54836659	b
3.5799212	4.59976215	b
3.5799212	4.59976215	b
1.78591964	1.71116878	b
1.78591964	1.71116878	b
1.78591964	1.71116878	b
0.02505268	0.09078725	a
0.02505268	0.08276793	a
1.47350776	0.92865749	b
1.47350776	0.92865749	b
1.47350776	1.07494132	b
0.24752781	0.15180238	a
0.2096597	0.6157835	a
0.05345376	0.05451601	a
0.05345376	0.05451601	a
0.05345376	0.05451601	a
0.15759105	0.64954656	a
0.2806624	0.20266452	a
0.2806624	0.21512486	a
0.58360725	0.44534382	a
0.58360725	0.441399	a
0.58360725	0.441399	a
0.04872025	0.2495114	a
1.7007164	2.86816296	b
1.7007164	2.86816296	b
1.7007164	2.86816296	b
1.7007164	1.87693848	b
1.7007164	1.87693848	b
1.7007164	1.87693848	b
0.11498943	1.04156362	b
0.18125862	0.38892701	a
0.18125862	0.27938447	a
0.54573915	0.64954656	a
0.01558565	0.12279631	a
0.84395049	0.52054206	a
0.84395049	0.51281447	a
0.07712133	0.68261349	b
0.07712133	0.68261349	b
0.40846726	0.25709442	a
0.40846726	0.22754303	a
1.00962345	0.63916653	b
1.00962345	0.58823219	b
1.00962345	0.58014954	b
0.18599213	0.11254749	a
0.19072565	0.43026066	a
0.19072565	0.47168133	a
0.93862075	0.67869767	a
0.93862075	0.67869767	a
0.09605538	0.36526184	a
0.09605538	0.23502343	a
0.71141211	0.36904079	a
0.71141211	0.34763916	a
0.71141211	0.38849192	a
0.71141211	0.36228408	a
1.91845802	1.39575335	b
1.91845802	1.3448221	b
0.4226678	0.34888123	a
0.4226678	0.32537025	a
0.10552241	0.02562597	a
0.0676543	0.04041906	a
0.89128562	0.52249997	a
0.41320077	0.18735553	a
0.41320077	0.18735553	a
0.41320077	0.18735553	a
0.41320077	0.18735553	a
0.41320077	0.18735553	a
0.41320077	0.16853665	a
0.41320077	0.18735553	a
0.11498943	0.01089288	b
0.09132187	0.22235407	a
0.09132187	0.22235407	a
0.14339051	0.03531939	b
0.14339051	0.01742139	b
0.54573915	0.26144533	a
0.41793429	0.03751845	a
3.9680693	5.70610808	b
3.9680693	5.70610808	b
3.9680693	5.70610808	b
0.29959645	0.05011538	b
0.29959645	0.01039778	b
0.29959645	0.01039778	b
0.14339051	0.05608234	a
0.75874725	0.34619649	b
0.75874725	0.34619649	b
0.75874725	0.34316993	b
4.97157413	3.23259525	b
4.97157413	2.85704511	b
4.97157413	2.88556661	b
0.3516651	0.11090382	a
0.3516651	0.10829327	a
0.66881049	0.50062111	a
1.26049966	1.92225011	b
0.74928022	0.63916653	a
0.74928022	0.58823219	b
0.74928022	0.58014954	b
1.53977695	2.97258482	b
1.53977695	2.97258482	b
1.53977695	2.97258482	b
0.16705808	0.13653464	a
0.16705808	0.12622659	a
1.17056291	1.57646459	b
1.17056291	1.40070022	b
1.17056291	1.57646459	b
1.17056291	1.40070022	b
1.17056291	1.3888667	b
1.17056291	1.57646459	b
1.17056291	1.76177322	b
0.30906348	0.02908547	b
0.30906348	0.03531939	b
0.30906348	0.01742139	b
0.85341751	0.98311639	b
0.22859375	0.25274351	a
0.22859375	0.25274351	a
0.13392349	0.03650324	a
0.13392349	0.01843551	a
3.58938823	3.23259525	b
3.58938823	2.85704511	b
3.58938823	2.88556661	b
0.73507968	0.37382314	a
0.02031917	0.19579158	a
0.02031917	0.19579158	a
0.02031917	0.19183076	a
1.48297479	2.89486513	b
1.27943372	2.93769052	b
0.13392349	0.34809061	a
0.13392349	0.34809061	a
0.13392349	0.37630937	a
4.05800605	4.94543501	b
4.05800605	4.94543501	b
4.05800605	4.94543501	b
4.05800605	5.04005058	b
0.00138511	0.16218241	a
0.00138511	0.16765903	a
0.00138511	0.16218241	a
0.44633537	0.76764271	a
0.04398673	0.30110077	b
0.27119537	0.27297524	a
0.27119537	0.27297524	a
6.44843029	6.38143636	b
2.17406774	2.93769052	b
0.18599213	0.2335995	a
0.18599213	0.2335995	a
0.19545916	0.04581419	a
0.19545916	0.04581419	a
0.19545916	0.0377243	a
0.19545916	0.04581419	a
0.19545916	0.04581419	a
0.19545916	0.04581419	a
0.19545916	0.04581419	a
0.19545916	0.04581419	a
0.19545916	0.04581419	a
2.08413098	3.84442031	b
0.42740131	0.46785253	a
0.80608238	0.57714741	a
0.80608238	0.72177168	a
0.80608238	0.87753429	a
3.69825904	2.67794115	b
0.03925322	0.09901133	a
0.03925322	0.11808282	a
0.51260455	0.28862179	b
0.51260455	0.2813352	a
0.16705808	0.05608234	a
0.16705808	0.02312419	a
0.11972295	0.36904079	a
0.11972295	0.34763916	a
0.2096597	0.50031033	a
0.2096597	0.50031033	a
0.2096597	0.50031033	a
0.11498943	0.68870476	b
0.09605538	0.49425252	a
0.09605538	0.44418358	a
0.01558565	0.06391398	a
0.46053591	0.30031346	a
0.22859375	0.12656709	a
0.07238781	0.54216609	a
0.25699483	0.2498429	a
7.03065243	7.12171275	b
7.03065243	7.49300704	b
7.03065243	7.12171275	b
7.03065243	7.15502829	b
1.14689534	0.7786816	b
0.0676543	0.31017553	a
1.09956021	0.6775932	b
1.27943372	1.02067925	b
1.27943372	1.02067925	b
1.27943372	1.05181934	b
1.27943372	1.02067925	b
1.2036975	1.09246928	b
1.01909048	1.24695561	b
1.01909048	1.24695561	b
1.49717533	1.91305104	b
3.23910824	1.99006216	b
3.23910824	2.04674266	b
3.23910824	2.04674266	b
3.23910824	1.99006216	b
3.23910824	1.99006216	b
3.23910824	1.99006216	b
2.21666936	1.92225011	b
1.88058991	1.1441581	b
0.24752781	0.4676785	a
0.24752781	0.4676785	a
0.34693159	0.63916653	a
0.34693159	0.58823219	b
0.34693159	0.58014954	a
0.83921697	0.15640191	b
0.83921697	0.15702347	b
0.2806624	1.4083454	b
0.60254131	0.43461157	a
0.29486294	0.15876383	a
0.29486294	0.13798824	a
0.02978619	0.30473689	a
1.07115913	0.63214292	b
1.07115913	0.68296156	b
1.05222508	0.6775932	b
0.32326402	0.94746529	b
0.32326402	0.94746529	b
0.32326402	0.95236995	b
0.32326402	0.95236995	b
0.32326402	0.94746529	b
0.32326402	0.94746529	b
0.42740131	0.30594893	a
0.42740131	0.30594893	a
0.26646186	0.11254749	a
0.32799753	0.27928406	a
0.32799753	0.28581043	a
0.32799753	0.29002746	a
0.02978619	0.06861296	a
6.01768057	4.87589694	b
0.79188184	0.32119783	b
0.0676543	0.07870708	a
0.08185484	0.07348598	a
0.04398673	0.00599852	a
0.61200833	0.36992803	a
0.94808778	0.74004551	b
0.94808778	0.74004551	b
0.76348076	0.24230132	b
0.53153861	0.86404646	a
1.5918456	4.54836659	b
1.5918456	4.59976215	b
1.5918456	4.59976215	b
0.02031917	0.00221594	a
0.02031917	0.00489016	a
0.08185484	0.28730217	a
0.08185484	0.28730217	a
0.25226132	0.55962774	a
0.43213483	1.3448221	b
0.16705808	0.11254749	a
0.33273105	0.83585256	b
0.03451971	0.04116493	a
0.03451971	0.09576265	a
0.08658835	0.1652752	b
0.08658835	0.1652752	b
0.08658835	0.1652752	b
0.08658835	0.17309076	b
0.89128562	0.99065797	b
0.89128562	1.45794578	b
0.89128562	1.4274894	b
0.89128562	0.93844704	b
0.29486294	0.39115365	a
0.29486294	0.23144964	a
0.29486294	0.23144964	a
0.29486294	0.23144964	a
0.29486294	0.23144964	a
0.29486294	0.43240265	a
0.29486294	0.52685088	a
0.9906894	1.72393145	b
0.9906894	1.72393145	b
0.83921697	2.39930882	b
0.08185484	0.32496862	a
0.38479969	0.32119783	b
0.00611863	0.2164006	b
0.00611863	0.15374749	a
0.00611863	0.15374749	a
0.00611863	0.15665708	a
0.13392349	0.11254749	a
0.04872025	0.1652752	b
0.04872025	0.1652752	b
0.04872025	0.1652752	b
0.04872025	0.17309076	b
0.07238781	0.46071704	a
0.04872025	0.02214524	a
0.04872025	0.06025922	a
0.03451971	0.07592249	a
4.15740983	3.69322617	b
4.15740983	3.67899869	b
4.15740983	3.4825432	b
0.30432997	0.40693978	a
2.59535043	1.89444715	b
0.08185484	0.07087544	a
0.17179159	0.22235407	a
0.17179159	0.22235407	a
3.75979471	1.79992736	b
3.75979471	1.79992736	b
3.75979471	1.79992736	b
0.11498943	0.72346086	b
1.05695859	0.66273965	b
1.32676885	1.17899024	b
1.32676885	1.17899024	b
0.29486294	0.68261349	a
0.29486294	0.68261349	a
1.07589264	1.73100894	b
0.05818727	0.0461374	a
0.05818727	0.02898238	a
0.05818727	0.06151228	a
0.16232457	0.10548191	b
0.46053591	1.1613877	b
0.30906348	0.18735553	a
0.30906348	0.18735553	a
0.30906348	0.18735553	a
0.30906348	0.18735553	a
0.30906348	0.18735553	a
0.30906348	0.16853665	a
0.30906348	0.18735553	a
0.12918997	0.23294686	a
0.21912673	0.29146661	a
0.21912673	0.29146661	a
0.21912673	0.30578678	a
0.54100563	0.26597027	a
0.03925322	0.02475578	a
0.31379699	0.07736833	a
0.16705808	0.27536824	a
0.16705808	0.25925095	a
4.19054442	4.54836659	b
4.19054442	4.59976215	b
4.19054442	4.59976215	b
0.4936705	1.16730494	b
0.29012943	0.13653464	a
0.29012943	0.12622659	a
0.41320077	0.34619649	a
0.41320077	0.34619649	a
0.41320077	0.34316993	a
0.4936705	0.28543749	a
0.4936705	0.33802136	a
0.4936705	0.28543749	a
0.4936705	0.28543749	a
0.4936705	0.29625261	a
0.34219807	0.6301415	b
0.04398673	0.05347179	a
1.34096939	2.01085951	b
1.34096939	2.01085951	b
0.86288454	1.17899024	b
0.86288454	1.17899024	b
0.49840401	0.65650802	a
0.49840401	0.65650802	a
0.49840401	0.65650802	a
1.26049966	0.93583649	b
0.03451971	0.09524054	a
0.03451971	0.07000526	a
0.12918997	0.24578205	a
0.12918997	0.25211065	a
0.12918997	0.29767655	a
0.79188184	0.21271513	a
0.17179159	0.41796934	a
0.71141211	0.67869767	a
0.71141211	0.67869767	a
0.07238781	0.09078725	a
0.07238781	0.08276793	a
0.07712133	0.41314708	a
0.07712133	0.45042841	a
2.36814179	2.763219	b
0.46053591	0.44824443	a
0.25699483	0.02908547	b
0.25699483	0.03531939	b
0.25699483	0.01742139	b
0.11972295	0.00221594	a
0.11972295	0.00489016	a
1.08062616	0.21793622	b
0.30432997	0.45230528	a
0.52207158	0.49530678	a
0.29959645	0.09921311	b
0.19545916	0.03366235	a
0.32799753	0.42808521	a
0.18125862	0.87009818	b
0.18125862	0.98334844	b
1.04749156	0.5662577	b
0.34219807	0.02255743	a
0.34219807	0.02255743	a
0.07712133	0.09165104	a
0.07712133	0.09165104	a
0.07712133	0.0563724	a
0.07712133	0.03904509	a
0.07712133	0.0563724	a
0.07712133	0.04120223	a
0.07712133	0.03904509	a
5.63899951	4.30735722	b
0.36586564	0.34809061	a
0.36586564	0.34809061	a
0.36586564	0.37630937	a
0.14812403	0.06234765	a
0.14812403	0.06234765	a
1.99892774	1.20000371	b
1.99892774	1.15193172	b
1.99892774	1.14539217	b
1.99892774	1.19231036	b
1.99892774	1.19231036	b
1.99892774	1.14539217	b
1.99892774	1.20000371	b
1.99892774	1.15193172	b
1.99892774	1.15193172	b
1.99892774	1.20000371	b
1.99892774	1.19231036	b
1.99892774	1.14539217	b
1.99892774	1.20000371	b
1.99892774	1.19231036	b
0.17179159	0.15876383	a
0.40373375	0.5662577	a
0.40373375	0.41529353	a
2.28767206	3.69322617	b
2.28767206	3.67899869	b
2.28767206	3.4825432	b
0.16232457	0.34619649	a
0.16232457	0.34619649	a
0.16232457	0.34316993	a
0.12918997	0.06971519	a
0.12918997	0.06971519	a
0.12918997	0.01326938	a
0.06292079	0.09078725	a
0.06292079	0.08276793	a
0.26172835	0.28470292	a
1.55397749	1.17899024	b
1.55397749	1.17899024	b
0.18599213	0.3066948	a
0.18599213	0.3066948	a
0.18599213	0.3066948	a
0.18599213	0.31191589	a
0.18599213	0.3066948	a
0.24279429	0.1652752	b
0.24279429	0.1652752	b
0.24279429	0.1652752	b
0.24279429	0.17309076	b
0.34219807	0.29146661	a
0.34219807	0.29146661	a
0.34219807	0.30578678	a
0.30432997	0.65884085	b
0.38006618	0.43678703	a
0.21439321	0.2164006	a
0.21439321	0.15374749	a
0.21439321	0.15374749	a
0.21439321	0.15665708	a
0.32799753	0.51782274	a
0.32799753	0.51782274	a
0.32799753	0.55591497	a
0.32799753	0.51782274	a
0.32799753	0.54405371	a
0.32799753	0.53716876	a
0.32799753	0.51782274	a
0.32799753	0.51782274	a
0.32799753	0.52249997	a
0.32799753	0.52249997	a
0.9906894	0.91788898	b
0.9906894	0.3454179	b
0.9906894	0.91788898	b
0.22386024	0.34619649	a
0.22386024	0.34619649	a
4.90530494	4.54836659	b
4.90530494	4.59976215	b
4.90530494	4.59976215	b
4.49822279	3.53948841	b
2.89356177	2.98685581	b
0.14339051	0.00561178	a
0.14339051	0.02410315	a
0.30432997	0.46071704	a
0.22386024	0.17248898	a
0.22386024	0.20066645	a
0.22386024	0.20674816	a
0.22386024	0.19718925	a
0.22386024	0.18648232	a
0.22386024	0.15839354	a
0.22386024	0.15506093	a
1.28416723	4.34259959	b
0.3516651	0.34846354	a
0.53153861	1.25674384	b
0.10078889	0.05608234	a
0.10078889	0.02312419	a
0.10078889	0.13149813	a
0.2096597	0.2164006	a
0.2096597	0.15374749	a
0.2096597	0.15374749	a
0.2096597	0.15665708	a
0.81081589	0.89667829	b
0.01558565	0.18660966	a
0.01558565	0.20958247	a
0.01558565	0.18660966	a
2.13619963	2.50686334	b
2.13619963	2.80629301	b
0.71141211	0.02908547	b
0.71141211	0.03531939	b
4.29468172	3.44805235	b
0.38479969	0.2878315	a
1.35990344	1.11857474	b
1.35990344	1.11857474	b
0.67827752	0.38675156	a
0.10552241	0.1361391	a
0.26646186	0.21619586	a
0.80134887	1.31227729	b
1.97999369	3.33492867	b
1.97999369	3.33492867	b
0.53627212	0.29277188	a
0.40373375	0.27928406	a
0.40373375	0.28581043	a
0.40373375	0.29002746	a
2.51961421	2.43391721	b
0.08185484	0.08479835	a
0.72561265	0.46071704	a
0.10552241	0.01729708	a
2.90776231	3.53948841	b
0.22859375	0.46071704	a
0.11972295	0.16218241	a
0.11972295	0.16765903	a
0.11972295	0.16218241	a
5.06151088	4.54836659	b
5.06151088	4.59976215	b
5.06151088	4.59976215	b
0.58834077	0.64711005	a
0.58834077	0.72264186	a
0.58834077	0.72264186	a
0.33746456	0.51782274	a
0.33746456	0.51782274	a
0.33746456	0.55591497	a
0.33746456	0.51782274	a
0.33746456	0.54405371	a
0.33746456	0.53716876	a
0.33746456	0.51782274	a
0.33746456	0.51782274	a
0.33746456	0.52249997	a
0.33746456	0.52249997	a
0.33746456	0.35245614	a
0.33746456	0.35245614	b
0.33746456	0.32594758	a
0.33746456	0.35832561	a
0.55993969	0.37248057	a
0.55993969	0.31312076	a
0.55993969	0.31312076	a
0.55993969	0.31312076	a
0.12445646	0.111774	a
0.10552241	0.10548191	b
1.78591964	2.43391721	b
0.18125862	0.15876383	a
0.18125862	0.13798824	a
0.53627212	0.8878677	a
0.53627212	0.8878677	a
1.08062616	3.40582561	b
0.05818727	0.08052655	a
0.16705808	0.07435617	a
0.16705808	0.02162313	a
0.16705808	0.07435617	a
0.69247806	2.3194261	b
0.69247806	2.3194261	b
0.69247806	0.03650324	b
0.69247806	2.3194261	b
0.69247806	2.3194261	b
0.69247806	2.3194261	b
0.69247806	2.3194261	b
3.56098715	3.00077872	b
1.4167056	0.82227772	b
1.4167056	0.86013064	b
1.4167056	0.82227772	b
0.39900023	1.27314657	b
0.06292079	0.44824443	b
0.39426672	0.52054206	a
0.39426672	0.51281447	a
2.44861151	0.10554533	b
0.66881049	0.99805451	b
0.9196867	0.03852048	b
0.9196867	0.03737342	b
0.41320077	1.25751382	b
0.69721157	0.86609761	b
2.63321853	2.33729831	b
2.63321853	2.33729831	b
2.63321853	2.33729831	b
1.558711	1.27314657	b
0.06292079	0.07649207	a
0.138657	0.06078132	a
0.72561265	0.53054916	a
0.09132187	0.0334576	a
0.09132187	0.0334576	a
0.09132187	0.0334576	a
0.09132187	0.0334576	a
3.52311904	2.26286426	b
3.52311904	2.4584377	b
3.52311904	2.4584377	b
0.23806078	0.13738222	a
0.43686834	0.25274351	a
0.43686834	0.25274351	a
0.64987644	0.17812539	a
0.64987644	0.17812539	a
0.64987644	0.17812539	a
0.19072565	0.01235569	a
0.54573915	0.30110077	b
2.48174611	2.35373614	b
2.48174611	1.99528325	b
2.48174611	2.32685612	b
0.34693159	0.38501119	a
0.25699483	0.18225875	a
0.26172835	0.08636468	a
0.26172835	0.08636468	a
2.1598672	4.36696469	b
0.48893699	0.71916114	a
0.74454671	0.99886254	b
0.74454671	0.99886254	b
0.74454671	1.00110015	b
0.74454671	1.00110015	b
0.74454671	1.02024416	b
0.11972295	0.1361391	a
1.32203534	1.45272469	b
0.89601913	1.50232507	b
0.89601913	1.24753574	b
0.91021967	0.32119783	b
0.20492619	0.11724371	b
0.20492619	0.11485693	b
0.20492619	0.11485693	b
0.20492619	0.11724371	b
2.8698942	3.53948841	b
0.13392349	0.1652752	b
0.13392349	0.1652752	b
0.13392349	0.1652752	b
0.13392349	0.17309076	b
4.54555792	2.98685581	b
0.95755481	1.04156362	b
0.08185484	0.12291233	a
0.25226132	0.01485371	b
0.25226132	0.01485371	b
0.25226132	0.02475578	a
0.25226132	0.01485371	b
0.25226132	0.01485371	b
0.25226132	0.01485371	b
0.25226132	0.01485371	b
0.93388724	0.46564807	b
1.85218883	2.26286426	b
1.85218883	2.4584377	b
1.85218883	2.4584377	b
0.14812403	0.46390771	a
1.90425748	2.43794491	b
0.11972295	0.10548191	b
0.37533267	0.64954656	a
2.95983095	3.40582561	b
