0.32799753	0.34888123
0.32799753	0.32537025
1.81905424	1.3524797
0.03925322	0.07087544
1.03329102	0.2164006
1.03329102	0.15374749
1.03329102	0.15374749
1.03329102	0.15665708
0.16705808	0.09088963
0.22386024	0.36934791
0.46526942	0.27297524
0.46526942	0.27297524
0.36113213	0.30321407
0.51260455	0.36006597
0.12918997	1.91305104
0.00138511	0.17248898
0.00138511	0.20066645
0.00138511	0.20674816
0.00138511	0.19718925
0.00138511	0.18648232
0.00138511	0.15839354
0.00138511	0.15506093
0.3516651	0.10916345
0.3516651	0.24208377
0.3516651	0.18718978
0.3516651	0.23210776
0.31853051	0.86609761
1.98946072	2.31111982
0.00138511	0.28730217
0.00138511	0.28730217
0.48420347	0.53642289
1.10429372	0.36122621
0.11498943	0.01305333
0.138657	0.01222516
0.138657	0.01529255
0.78714833	1.39575335
0.78714833	1.3448221
0.22859375	1.25674384
2.46754557	2.03792218
2.46754557	1.45794578
0.63094239	1.27572964
0.33273105	0.23061602
0.33273105	0.23272932
0.21912673	0.2164006
0.94808778	1.41182612
0.94808778	1.41182612
0.94808778	1.41182612
0.94808778	1.41182612
0.94808778	1.41182612
0.94808778	1.41182612
0.26172835	0.3762006
0.49840401	0.15290988
0.49840401	0.15290988
0.18599213	0.25854472
0.94335427	1.1613877
0.94335427	1.22705745
0.62147536	3.57640421
0.62147536	2.77975246
0.62147536	3.05716653
0.62620887	0.72346086
4.04380551	4.54836659
4.04380551	4.59976215
4.04380551	4.59976215
1.67231532	1.50696604
2.40127638	2.6509655
2.40127638	2.6509655
0.3516651	0.50031033
0.3516651	0.50031033
0.3516651	0.50031033
0.53153861	1.25674384
0.29486294	0.49425252
0.29486294	0.44418358
0.15285754	0.65884085
0.34693159	1.20000371
0.34693159	1.15193172
0.34693159	1.14539217
0.34693159	1.19231036
0.34693159	1.19231036
0.34693159	1.14539217
0.34693159	1.20000371
0.34693159	1.15193172
0.34693159	1.15193172
0.34693159	1.20000371
0.34693159	1.19231036
0.34693159	1.14539217
0.34693159	1.20000371
0.34693159	1.19231036
0.12918997	0.41314708
0.12918997	0.45042841
3.09236933	2.97258482
3.09236933	2.97258482
3.09236933	2.97258482
0.09605538	0.36526184
0.09605538	0.23502343
0.02978619	0.0425075
0.02978619	0.03967319
0.35639861	0.04912088
0.78714833	0.35150918
0.78714833	0.35150918
0.52207158	1.1613877
0.52207158	1.22705745
0.30906348	0.18465175
0.07238781	0.20266452
0.07238781	0.21512486
1.15162886	1.11857474
1.15162886	1.11857474
0.77294779	0.78714643
0.22386024	0.25709442
0.22386024	0.22754303
1.88532342	0.79660735
0.82974995	0.30445719
1.1326948	0.78714643
0.23332727	0.21532567
0.09132187	0.08871417
0.09132187	0.08871417
2.96929798	2.43794491
1.7717191	0.55962774
0.77294779	0.85490955
0.40846726	0.22772577
0.19072565	0.34888123
0.19072565	0.32537025
0.24752781	0.10766041
0.24752781	0.11724371
0.24752781	0.11485693
0.24752781	0.11485693
0.24752781	0.11724371
0.18599213	0.55234722
0.18599213	0.55234722
0.85341751	0.65884085
0.30432997	0.36362957
10.78906203	16.69048425
10.78906203	16.69048425
0.34693159	0.65884085
0.26646186	0.27297524
0.26646186	0.27297524
0.14339051	0.26231551
0.14339051	0.26231551
0.43213483	2.59979879
0.43213483	2.59979879
0.58834077	1.92225011
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
7.35253134	10.11016686
0.18599213	0.02475578
0.18599213	0.0224353
0.86761805	0.08123852
0.86761805	0.08123852
0.17652511	0.0214926
0.17652511	0.0214926
0.17652511	0.0214926
0.17652511	0.0214926
0.17652511	0.0214926
0.22386024	0.09576265
0.22386024	0.05608234
0.22386024	0.1017669
0.36113213	0.25274351
0.36113213	0.25274351
1.28890074	1.22769558
0.25699483	0.32119783
0.11498943	0.01882272
0.05345376	0.27928406
0.05345376	0.28581043
0.05345376	0.29002746
0.6356759	0.83551692
0.06292079	0.03366235
3.46158337	4.20685118
0.89128562	0.99587906
0.89128562	0.99587906
1.54451046	1.20000371
1.54451046	1.15193172
1.54451046	1.14539217
1.54451046	1.19231036
1.54451046	1.19231036
1.54451046	1.14539217
1.54451046	1.20000371
1.54451046	1.15193172
1.54451046	1.15193172
1.54451046	1.20000371
1.54451046	1.19231036
1.54451046	1.14539217
1.54451046	1.20000371
1.54451046	1.19231036
0.07238781	0.34619649
0.07238781	0.34619649
0.07238781	0.34316993
0.20492619	0.27928406
0.20492619	0.28581043
0.20492619	0.29002746
0.58360725	0.2823297
0.02031917	0.0580059
0.87235157	0.72346086
0.38953321	0.68261349
0.38953321	0.68261349
0.14812403	0.18225875
0.46526942	0.51553851
0.46526942	0.51553851
0.75401373	0.68493397
0.75401373	0.68493397
0.76821427	1.07550073
14.37233163	34.4291473
0.52207158	0.83585256
1.0616921	0.08871417
1.0616921	0.53381234
0.40373375	0.39115365
0.40373375	0.23144964
0.40373375	0.23144964
0.40373375	0.23144964
0.40373375	0.23144964
0.40373375	0.52685088
0.03451971	0.0079737
0.72561265	0.41644012
0.72561265	0.35725696
0.72561265	0.37333493
0.26172835	0.4676785
0.26172835	0.4676785
0.21439321	2.41732159
0.21439321	2.41732159
0.00611863	0.00213105
0.00611863	0.00213105
4.88163737	6.82112697
1.99892774	1.85735938
1.67704884	1.23326475
2.99296555	2.46509459
0.12918997	0.40693978
0.11498943	0.34619649
0.11498943	0.34619649
0.11498943	0.34316993
3.48051742	1.90086849
6.3111584	2.35373614
6.3111584	2.32685612
0.45106888	0.51782274
0.45106888	0.51782274
0.45106888	0.55591497
0.45106888	0.51782274
0.45106888	0.54405371
0.45106888	0.53716876
0.45106888	0.51782274
0.45106888	0.51782274
0.45106888	0.52249997
0.45106888	0.52249997
0.44633537	0.49530678
0.32799753	0.49425252
0.32799753	0.44418358
0.10078889	0.47899086
1.67231532	1.72393145
1.67231532	1.72393145
0.0676543	0.27171348
0.17652511	0.23033632
0.0676543	0.23650011
0.55993969	0.50031033
0.55993969	0.50031033
0.55993969	0.50031033
1.72438397	3.16367682
0.65460995	0.44006999
2.268738	1.72393145
2.268738	1.72393145
0.84395049	0.2410582
0.84395049	0.2585001
0.84395049	0.23400112
0.27592889	0.2335995
0.27592889	0.2335995
0.138657	0.08479835
2.60008394	2.67707097
2.60008394	1.59369419
2.60008394	2.67707097
0.21912673	0.20575367
0.21912673	0.20575367
0.21912673	0.20575367
0.21912673	0.20575367
0.01558565	0.510149
1.89952396	1.73100894
0.53627212	0.3872488
1.93265856	2.40818468
0.63094239	1.07593582
7.58747248e-01	2.78884392e-02
0.75874725	0.06072331
2.25927098	3.53948841
0.60254131	0.36992803
3.70772606	3.80091121
0.04872025	0.04363204
0.57887374	0.30031346
0.89128562	1.1613877
0.89128562	1.22705745
0.73034617	1.20000371
0.73034617	1.15193172
0.73034617	1.14539217
0.73034617	1.19231036
0.73034617	1.19231036
0.73034617	1.14539217
0.73034617	1.20000371
0.73034617	1.15193172
0.73034617	1.15193172
0.73034617	1.20000371
0.73034617	1.19231036
0.73034617	1.14539217
0.73034617	1.20000371
0.73034617	1.19231036
0.00138511	0.0224353
0.79188184	0.55521882
1.99419423	1.89444715
0.66407698	1.5884731
0.66407698	1.5884731
0.15285754	0.65884085
0.24752781	0.03310953
0.13392349	0.30031346
33.67086554	25.87513249
33.67086554	25.87513249
1.68651586	4.54836659
1.68651586	4.59976215
1.68651586	4.59976215
0.23806078	0.36006597
9.9275626	6.96619876
2.2308699	1.79992736
2.2308699	1.79992736
2.2308699	1.79992736
0.32326402	0.02214524
0.32326402	0.06025922
0.38479969	0.65389748
0.32799753	0.33018972
0.67827752	0.51971539
1.89005694	1.64155421
1.89005694	1.31828154
1.89005694	1.48666179
0.03925322	0.30445719
1.2747002	1.77965724
1.5918456	1.0572269
1.5918456	1.0572269
0.44633537	0.33867399
0.44633537	0.33338038
0.29486294	0.27928406
0.29486294	0.28581043
0.29486294	0.29002746
0.41320077	0.36517104
0.41320077	0.51901924
