0.93214981	-0.7690766	1.0
0.93214981	-0.76987187	1.0
0.93214981	-0.77077316	1.0
0.93214981	-0.76998283	1.0
-0.58912802	-0.51249852	-1.0
-0.58912802	-0.51249852	-1.0
-0.59093792	-0.53794918	-1.0
-0.04501397	-0.58090568	-1.0
-0.690962	-0.60118455	-1.0
-0.690962	-0.58350859	-1.0
-0.20062335	-0.47968146	-1.0
-0.59332371	-0.33080531	-1.0
-0.58568919	-0.33080531	-1.0
-0.58282625	-0.33080531	-1.0
-0.59332371	-0.33080531	-1.0
0.15640952	-0.68383114	1.0
0.15640952	-0.68953032	1.0
-0.31890757	2.30129646	-1.0
0.11805592	0.78221441	1.0
0.11805592	0.74361107	1.0
-0.35781256	-0.68105811	-1.0
-0.52362468	-0.56408034	-1.0
-0.66325706	-0.68121122	-1.0
-0.72692772	-0.71382413	-1.0
-0.71857747	-0.58874843	-1.0
-0.71857747	-0.58874843	-1.0
-0.71857747	-0.62954434	-1.0
-0.1087971	-0.34334351	-1.0
-0.1087971	-0.34334351	-1.0
-0.61002421	-0.3161916	-1.0
0.0741777	1.15094706	-1.0
0.0741777	1.15094706	-1.0
-0.28283071	0.52898806	-1.0
0.626131	-0.65274935	1.0
0.53873171	-0.58495465	1.0
0.26881405	-0.69943438	-1.0
-0.67730337	-0.52372676	-1.0
0.93877907	1.02844024	1.0
-0.2968046	-0.68002035	-1.0
-0.73026782	-0.57780941	-1.0
-0.73026782	-0.57780941	-1.0
-0.7973084	-0.57780941	-1.0
-0.54540917	-0.49696614	-1.0
-0.54540917	-0.49696614	-1.0
-0.53886555	-0.49696614	-1.0
1.05275631	1.04624139	1.0
1.05275631	1.1032683	1.0
1.05275631	1.1032683	1.0
1.05275631	1.1032683	1.0
2.31912458	2.94292225	1.0
2.31912458	2.94292225	1.0
-0.75847311	-0.62675429	-1.0
-0.78370942	-0.24633838	-1.0
-0.78370942	-0.22607653	-1.0
-0.50838973	-0.37622862	-1.0
-0.53551428	-0.31440529	-1.0
-0.53551428	-0.37542903	-1.0
-0.53551428	-0.37542903	-1.0
5.8770164	1.40715778	1.0
-0.34341263	-0.71020047	-1.0
-0.35235933	-0.71720961	-1.0
-0.34341263	-0.71020047	-1.0
-0.55705976	-0.29211895	-1.0
-0.43546421	-0.19839724	-1.0
0.0741777	1.15094706	-1.0
0.0741777	1.15094706	-1.0
0.90199818	0.54469617	1.0
0.90199818	0.0496456	1.0
0.90199818	0.54469617	1.0
-0.14789748	-0.11865977	-1.0
-0.11788959	-0.11865977	-1.0
0.23844802	-0.45637438	1.0
0.50155321	-0.61744847	1.0
0.25101729	-0.43522787	1.0
0.11874163	2.67672771	-1.0
0.72108843	0.9556478	1.0
0.72108843	0.59161663	1.0
0.72108843	0.71838139	1.0
1.71609207	4.17586233	1.0
-0.1087971	-0.34334351	-1.0
-0.1087971	-0.34334351	-1.0
-0.45402032	1.70097733	-1.0
0.02760104	0.06903011	1.0
0.02760104	0.10332578	1.0
0.02760104	0.10332578	1.0
0.02760104	0.10332578	1.0
-0.57624148	0.27443043	-1.0
-0.57936244	0.27443043	-1.0
-0.58003147	0.27443043	-1.0
-0.51917348	-0.49466945	-1.0
-0.52991686	-0.49466945	-1.0
0.02411769	1.00297257	-1.0
0.01995582	1.00297257	-1.0
0.02411769	1.00297257	-1.0
0.0741777	1.15094706	-1.0
0.0741777	1.15094706	-1.0
-0.47376932	0.21143324	-1.0
-0.50743541	-0.58740444	-1.0
-0.48198703	-0.286726	-1.0
-0.46210548	-0.286726	-1.0
-0.6625115	-0.74553538	-1.0
-0.65595059	-0.74553538	-1.0
-0.53686011	-0.22376283	-1.0
-0.68231352	-0.715015	-1.0
-0.70511482	-0.69167389	-1.0
0.24026989	-0.54676164	-1.0
0.24026989	-0.56207287	-1.0
-0.67700974	-0.12211331	-1.0
-0.32770621	-0.53427449	-1.0
-0.71690742	-0.68617886	-1.0
-0.65637662	-0.58008908	-1.0
0.02760104	0.22227425	1.0
0.02760104	0.22227425	1.0
-0.6984971	-0.60060612	-1.0
0.08790429	-0.55719609	-1.0
0.08790429	-0.55719609	-1.0
-0.37753699	1.55092731	-1.0
0.11805592	0.23076651	1.0
0.11805592	0.25666675	1.0
0.11805592	0.25666675	1.0
0.11805592	0.23076651	1.0
0.11805592	0.23076651	1.0
0.11805592	0.23076651	1.0
-0.67300896	-0.25911475	-1.0
-0.67160731	-0.25911475	-1.0
-0.43729331	0.30462757	-1.0
-0.73441041	-0.00086541	-1.0
-0.51917348	-0.49466945	-1.0
-0.52991686	-0.49466945	-1.0
-0.57185163	-0.62852359	-1.0
-0.57185163	-0.62852359	-1.0
-0.59690239	-0.57078326	-1.0
-0.33208015	-0.59131731	-1.0
0.2085108	0.79854379	1.0
0.2085108	0.62693562	1.0
0.2085108	0.63996856	1.0
-0.59366453	-0.36039	-1.0
-0.59366453	-0.36039	-1.0
-0.13985397	-0.56949031	-1.0
-0.13985397	-0.60375343	-1.0
0.17835917	2.94292225	1.0
0.17835917	2.94292225	1.0
0.29896567	1.39978741	1.0
0.29896567	1.42327268	1.0
0.29896567	1.42327268	1.0
-0.29897737	-0.59483889	-1.0
-0.14789748	-0.11865977	-1.0
-0.11788959	-0.11865977	-1.0
0.51002705	1.39978741	1.0
0.51002705	1.42327268	1.0
0.51002705	1.42327268	1.0
0.47987543	0.79854379	1.0
0.47987543	0.62693562	1.0
0.47987543	0.63996856	1.0
0.14388414	0.07077411	-1.0
0.14388414	0.07077411	-1.0
0.14388414	0.07077411	-1.0
-0.38178402	-0.53321972	-1.0
-0.0968291	-0.27801561	-1.0
-0.56442919	-0.72064613	-1.0
0.08790429	-0.55647657	-1.0
0.08790429	-0.56379961	-1.0
0.4497238	0.93877907	1.0
1.08290794	1.01628652	1.0
1.08290794	1.01628652	1.0
1.08290794	1.01628652	1.0
0.81154331	2.43832853	1.0
-0.65368409	-0.24807366	-1.0
-0.65368409	-0.24807366	-1.0
-0.65368409	-0.25436827	-1.0
-0.34645765	-0.34298624	-1.0
-0.3098362	-0.34298624	-1.0
0.51002705	-0.17938985	1.0
0.08790429	-0.11505316	-1.0
-0.56571676	-0.601797	-1.0
-0.58378056	-0.601797	-1.0
-0.58378056	-0.601797	-1.0
-0.70840948	-0.58391689	-1.0
-0.12362211	-0.60754721	-1.0
-0.20062335	-0.47968146	-1.0
2.59048921	2.57568164	1.0
2.59048921	2.57568164	1.0
-0.76288492	-0.45506442	-1.0
-0.18694484	-0.22786284	-1.0
-0.66012571	-0.7227897	-1.0
-0.77643278	-0.30945466	-1.0
-0.77643278	-0.30945466	-1.0
-0.55097601	-0.55373676	-1.0
-0.54799378	-0.54761227	-1.0
-0.54606679	-0.54761227	-1.0
-0.56458067	-0.47452668	-1.0
0.08790429	-0.47164863	-1.0
0.08790429	-0.43745236	-1.0
0.08790429	-0.38516389	-1.0
5.45489364	15.0538532	1.0
0.44783326	-0.35550742	1.0
-0.31890757	2.30129646	-1.0
-0.59539139	-0.21896532	-1.0
0.2085108	1.07811814	1.0
1.59548557	-0.12362211	1.0
1.59548557	-0.20062335	1.0
-0.3237299	-0.22941097	-1.0
-0.35027177	-0.22941097	-1.0
-0.64385899	-0.6068497	-1.0
-0.64385899	-0.61899661	-1.0
-0.64385899	-0.569065	-1.0
-0.63841506	-0.64410702	-1.0
-0.64385899	-0.6068497	-1.0
3.94731236	1.39978741	1.0
3.94731236	1.42327268	1.0
3.94731236	1.42327268	1.0
0.11805592	0.626131	1.0
0.11805592	0.53873171	1.0
0.14820755	-0.36444731	-1.0
-0.59650476	-0.45429885	-1.0
-0.59650476	-0.44764698	-1.0
-0.73002924	-0.70722329	-1.0
0.35926892	0.87770166	1.0
-0.51168834	-0.52161721	-1.0
-0.57120097	-0.5121923	-1.0
1.35427257	0.9556478	1.0
1.35427257	0.59161663	1.0
1.35427257	0.71838139	1.0
-0.73981096	-0.71518513	-1.0
-0.57971069	0.31590684	-1.0
-0.60834012	0.32694793	-1.0
-0.60834012	0.31590684	-1.0
-0.60701058	0.31590684	-1.0
0.3291173	1.92881905	1.0
0.3291173	1.92881905	1.0
0.3291173	1.92881905	1.0
-0.10432435	-0.19104785	-1.0
0.18707509	-0.31437126	-1.0
0.23866242	0.76201958	1.0
-0.32770621	-0.53427449	-1.0
0.23844802	-0.45637438	-1.0
0.25101729	-0.43522787	-1.0
1.08290794	1.33647887	1.0
0.23844802	-0.45637438	-1.0
0.25101729	-0.43522787	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.15520666	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
0.5703303	0.0741777	1.0
0.5703303	0.0741777	1.0
-0.59531186	-0.74713455	-1.0
-0.34341263	-0.71020047	-1.0
-0.35235933	-0.71720961	-1.0
-0.34341263	-0.71020047	-1.0
0.4497238	-0.04501397	1.0
-0.47509476	-0.68029255	-1.0
-0.47689735	-0.68029255	-1.0
-0.47689735	-0.4980039	-1.0
-0.63036617	0.85435161	-1.0
0.02760104	-0.4261994	-1.0
0.02760104	-0.4261994	-1.0
-0.1710396	-0.46132501	-1.0
-0.14789748	-0.11865977	-1.0
-0.11788959	-0.11865977	-1.0
0.23844802	-0.45637438	-1.0
0.25101729	-0.43522787	-1.0
0.18707509	-0.31437126	-1.0
0.71352561	-0.52838817	1.0
0.0417725	-0.60023185	-1.0
-0.03854328	-0.60023185	-1.0
0.0417725	-0.60023185	-1.0
-0.03854328	-0.60023185	-1.0
-0.04395062	-0.60023185	-1.0
0.0417725	-0.60023185	-1.0
0.12644955	-0.60023185	-1.0
-0.31890757	2.30129646	-1.0
-0.63805719	-0.31527292	-1.0
-0.6728499	-0.44870175	-1.0
-0.34645765	-0.34298624	-1.0
-0.3098362	-0.34298624	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.15520666	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.01133229	-0.53997367	-1.0
-0.32770621	-0.53427449	-1.0
-0.58855214	-0.43589136	-1.0
-0.57590747	-0.43589136	-1.0
0.08790429	0.18707509	1.0
-0.54100683	0.43322485	-1.0
-0.59298288	-0.3131974	-1.0
-0.59298288	-0.12526061	-1.0
-0.59298288	-0.12526061	-1.0
-0.59298288	-0.12526061	-1.0
-0.59298288	-0.12526061	-1.0
-0.6015822	-0.12526061	-1.0
-0.59298288	-0.12558385	-1.0
-0.5544354	-0.48798355	-1.0
0.38942055	-0.18714366	1.0
-0.71857747	0.8885807	-1.0
-0.59977617	-0.48626529	-1.0
-0.58690044	-0.48626529	-1.0
-0.58412139	-0.55451933	-1.0
-0.58848935	-0.55451933	-1.0
-0.5933819	-0.55451933	-1.0
-0.6062171	-0.48626529	-1.0
-0.60773995	-0.48626529	-1.0
-0.66099327	-0.31984928	-1.0
-0.66151742	-0.31990032	-1.0
-0.49491004	-0.62928915	-1.0
-0.58688209	-0.27332017	-1.0
-0.49491004	-0.63415472	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.15520666	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.53686011	-0.22376283	-1.0
0.47987543	-0.00880616	1.0
0.47987543	-0.00880616	1.0
-0.49590412	-0.48566985	-1.0
-0.49590412	-0.48866405	-1.0
-0.41178709	-0.39196515	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.15520666	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
0.75124006	-0.33804461	1.0
0.75124006	-0.33804461	1.0
-0.47940243	-0.58342352	-1.0
2.38662422e-01	-2.64668019e-05	1.0
-0.56803438	-0.69761124	-1.0
-0.56803438	-0.69761124	-1.0
-0.06039878	1.01246553	-1.0
2.77139897	1.30576188	1.0
-0.59977617	-0.48626529	-1.0
-0.58690044	-0.48626529	-1.0
-0.58412139	-0.55451933	-1.0
-0.58848935	-0.55451933	-1.0
-0.5933819	-0.55451933	-1.0
-0.6062171	-0.48626529	-1.0
-0.60773995	-0.48626529	-1.0
-0.43085169	-0.37997136	-1.0
0.02411769	1.00297257	-1.0
0.01995582	1.00297257	-1.0
0.02411769	1.00297257	-1.0
-0.20062335	-0.47968146	-1.0
0.14431792	-0.24194917	1.0
0.14431792	-0.24194917	1.0
0.25263621	-0.5702899	1.0
-0.01238484	-0.5702899	-1.0
-0.68239305	-0.63088832	-1.0
-0.68239305	-0.6773664	-1.0
-0.66922152	-0.63088832	-1.0
-0.71022722	0.35341934	-1.0
-0.4261994	-0.46314534	-1.0
-0.4261994	-0.07100784	-1.0
0.23866242	0.52546077	1.0
0.23866242	0.58068178	1.0
0.23866242	0.57128064	1.0
0.23866242	0.52546077	1.0
0.52526906	0.17204936	1.0
0.02760104	-0.26456241	-1.0
-0.58646457	-0.48304993	-1.0
-0.57798651	-0.54045002	-1.0
-0.57798651	-0.5351081	-1.0
-0.02722973	-0.54102844	-1.0
-2.73915212e-01	-2.64668019e-05	-1.0
-0.4648889	-0.39785147	-1.0
-0.4648889	-0.39785147	-1.0
0.26881405	0.66378665	1.0
-0.46480937	0.1089501	-1.0
0.44783326	-0.35550742	1.0
-0.65058257	0.14617339	-1.0
-0.62433892	0.14617339	-1.0
-0.65869424	0.14617339	-1.0
-0.61240999	0.45054355	-1.0
-0.61240999	0.4706693	-1.0
-0.57662321	0.67459782	-1.0
-0.57662321	0.65447206	-1.0
-0.34341263	-0.71020047	-1.0
-0.35235933	-0.71720961	-1.0
-0.34341263	-0.71020047	-1.0
0.23076651	0.05747036	1.0
0.25666675	0.05747036	1.0
0.25666675	0.05747036	1.0
0.23076651	0.05747036	1.0
0.23076651	0.05747036	1.0
0.23076651	0.05747036	1.0
0.84169493	1.39978741	1.0
0.84169493	1.42327268	1.0
0.84169493	1.42327268	1.0
0.93214981	2.61357019	1.0
0.69093681	1.80757218	1.0
0.52526906	0.17204936	1.0
-0.76211806	-0.11210997	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.15520666	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.69901402	-0.62899994	-1.0
-3.94521714e-01	-9.28538882e-05	-1.0
-3.94521714e-01	-2.64668019e-05	-1.0
-0.1710396	-0.46132501	-1.0
-0.67300896	-0.25911475	-1.0
-0.67160731	-0.25911475	-1.0
-0.62020356	0.5837342	-1.0
-0.21219441	0.07793636	-1.0
-0.21219441	0.07793636	-1.0
-0.1979649	0.07793636	-1.0
-0.21219441	0.07793636	-1.0
-0.59642523	2.35105794	-1.0
1.50503069	1.56366534	1.0
1.50503069	1.56366534	1.0
1.50503069	1.56928278	1.0
-0.5701475	-0.74400426	-1.0
0.69093681	0.71352561	1.0
0.14820755	0.39694786	1.0
0.14820755	0.2331523	1.0
0.14820755	0.38466499	1.0
-1.53308709e-01	-9.28538882e-05	-1.0
-0.02722973	-0.54102844	-1.0
-1.53308709e-01	-2.64668019e-05	-1.0
-0.75555715	-0.47008643	-1.0
-0.46199187	0.35542681	-1.0
0.29896567	1.39978741	1.0
0.29896567	1.42327268	1.0
0.29896567	1.42327268	1.0
0.71352561	-0.52838817	1.0
-0.28283071	0.52898806	-1.0
-0.69198297	0.24516897	-1.0
0.05775267	-0.28283071	-1.0
0.25263621	-0.5702899	1.0
-0.01238484	-0.5702899	-1.0
0.81154331	2.94292225	1.0
0.81154331	2.94292225	1.0
-0.58378056	-0.601797	-1.0
-0.58378056	-0.601797	-1.0
-0.562879	0.34300771	-1.0
0.05775267	-0.36389063	-1.0
0.26881405	0.93877907	1.0
0.26881405	1.54195468	1.0
0.26881405	1.68407936	1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.15520666	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.1522184	2.9563107	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
-0.15520666	3.17881683	-1.0
-0.13025184	2.9563107	-1.0
-0.13376732	3.17881683	-1.0
0.17835917	-0.70511482	-1.0
0.26881405	-0.0600088	1.0
0.26881405	-0.0600088	1.0
-0.37753699	1.55092731	-1.0
-0.64612219	1.47996829	-1.0
-0.76112398	-0.62476383	-1.0
-0.76112398	-0.62476383	-1.0
-0.76112398	-0.62476383	-1.0
-0.51917348	-0.49466945	-1.0
-0.52991686	-0.49466945	-1.0
-0.38973664	-0.45348226	-1.0
-0.36651499	-0.25384088	-1.0
-0.47750465	-0.47229805	-1.0
-0.0600088	-0.31716131	-1.0
-0.0600088	-0.31716131	-1.0
0.23844802	-0.45637438	-1.0
0.25101729	-0.43522787	-1.0
-3.64370088e-01	-9.28538882e-05	-1.0
-0.02722973	-0.54102844	-1.0
-3.64370088e-01	-2.64668019e-05	-1.0
0.08790429	-0.51936434	-1.0
-0.1087971	-0.34334351	-1.0
-0.1087971	-0.34334351	-1.0
-0.69650895	-0.2688629	-1.0
-0.69650895	-0.2688629	-1.0
0.35926892	-0.01477062	1.0
-0.36444731	-0.24742718	-1.0
-0.76640163	-0.41952536	-1.0
0.13462168	-0.47336984	-1.0
0.93877907	1.02844024	1.0
0.87770166	0.4113298	1.0
-0.5140626	-0.6050804	-1.0
0.79854379	-0.69067015	1.0
0.62693562	-0.65826139	1.0
0.63996856	-0.661817	1.0
-0.74267391	-0.47280842	-1.0
-0.70742651	-0.05251528	-1.0
-0.70742651	-0.05251528	-1.0
-0.10432435	-0.19104785	-1.0
0.38943657	-0.61658083	1.0
0.38943657	-0.53672429	1.0
0.38943657	-0.61658083	1.0
2.40957946	1.31689555	1.0
0.4497238	-0.66823739	-1.0
-0.71991947	-0.27223137	-1.0
-0.71991947	-0.20137442	-1.0
-0.37753699	1.55092731	-1.0
0.3291173	-0.31259623	1.0
-0.52362468	-0.56408034	-1.0
-0.60307252	1.54305054	-1.0
-0.60307252	1.49070316	-1.0
-0.60307252	1.72882674	-1.0
-0.59950119	1.4892571	-1.0
0.02411769	1.00297257	-1.0
0.02411769	1.00297257	-1.0
-0.29665123	0.23754739	-1.0
-0.6830463	0.6406069	-1.0
-0.68645163	1.21302557	-1.0
0.44783326	-0.35550742	1.0
0.11805592	-0.16746092	-1.0
0.11805592	-0.16746092	-1.0
0.72108843	-0.54816419	1.0
0.72108843	-0.54816419	1.0
0.72108843	-0.54816419	1.0
0.72108843	-0.5432222	1.0
0.26881405	0.93877907	1.0
-0.37575542	-0.48990596	-1.0
0.54017868	1.66567473	1.0
0.93877907	1.02844024	1.0
-0.44983573	-0.53645209	-1.0
0.02411769	1.00297257	-1.0
0.01995582	1.00297257	-1.0
0.02411769	1.00297257	-1.0
-0.22511742	-0.53396827	-1.0
-0.21272807	-0.51513546	-1.0
-0.18151055	-0.51513546	-1.0
-0.22511742	-0.51513546	-1.0
-0.22511742	-0.51513546	-1.0
-0.18849351	-0.51513546	-1.0
0.67973166	-0.55014713	1.0
0.67973166	-0.39744317	1.0
0.67973166	-0.5441077	1.0
-0.22935881	-0.06925555	-1.0
1.17336281	1.31689555	1.0
-0.70840948	-0.58391689	-1.0
-0.04501397	-0.58090568	-1.0
0.11874163	2.67672771	-1.0
0.18707509	-0.31437126	-1.0
-0.47750465	-0.47229805	-1.0
1.80654695	-0.71446006	1.0
0.5450938	0.47624939	1.0
-0.37860298	-0.42502039	-1.0
-0.37860298	-0.43449634	-1.0
-0.37860298	-0.42502039	-1.0
-0.36444731	-0.24742718	-1.0
-0.7690766	-0.66596804	-1.0
-0.76987187	-0.66777137	-1.0
-0.77077316	-0.66596804	-1.0
-0.76998283	-0.43667393	-1.0
-0.10532204	-0.42794653	-1.0
-0.18694484	-0.22786284	-1.0
-0.36437009	-0.78727407	-1.0
-0.36437009	-0.78727407	-1.0
0.54017868	0.11239177	1.0
-0.53470154	-0.7155594	-1.0
-0.405829	0.48829422	-1.0
-0.42656983	0.48829422	-1.0
-0.40037327	0.47558591	-1.0
-0.59093792	-0.53794918	-1.0
-0.04080376	-0.60419575	-1.0
-0.06407687	-0.60419575	-1.0
0.75703112	-0.38614689	1.0
0.75703112	-0.32646713	1.0
1.17243855	-0.11900002	1.0
0.75703112	-0.42350628	1.0
0.75703112	-0.42444196	1.0
0.05775267	-0.52326836	-1.0
-0.70396453	-0.30710694	-1.0
-0.69352672	-0.30710694	-1.0
0.02411769	1.00297257	-1.0
0.01995582	1.00297257	-1.0
0.02411769	1.00297257	-1.0
0.47987543	-0.29072653	1.0
